A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, KROMNA, 102635, 1947936, Drinking water, 0, 0, 0, 0, 0, 0, 1593566, 1593566
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, KROMNA, 102635, 1947936, Land improvement, 0, 0, 0, 0, 0, 0, 413452, 413452
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, KROMNA, 102635, 1947936, Roads, 0, 0, 0, 0, 0, 0, 1653810, 1653810
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, KROMNA, 102635, 1947936, Total, 0, 0, 0, 0, 0, 0, 3660828, 3660828
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, HAMALIANG, 102634, 1958406, Land improvement, 0, 0, 0, 0, 0, 0, 3131644, 3131644
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, HAMALIANG, 102634, 1958406, Roads, 0, 0, 0, 0, 0, 0, 1796696, 1796696
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, HAMALIANG, 102634, 1958406, Total, 0, 0, 0, 0, 0, 0, 4928340, 4928340
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, PAILIANG, 102638, 1956130, Roads, 0, 0, 0, 0, 0, 0, 2691592, 2691592
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, PAILIANG, 102638, 1956130, Total, 0, 0, 0, 0, 0, 0, 2691592, 2691592
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, ROILIANG, 102639, 1956408, Roads, 0, 0, 0, 0, 0, 0, 3481752, 3481752
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, ROILIANG, 102639, 1956408, Total, 0, 0, 0, 0, 0, 0, 3481752, 3481752
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, TAFLAGAM, 102640, 1955878, Land improvement, 0, 0, 0, 0, 0, 0, 2407834, 2407834
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, TAFLAGAM, 102640, 1955878, Roads, 0, 0, 0, 0, 0, 0, 556567, 556567
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, TAFLAGAM, 102640, 1955878, Sanitation, 0, 0, 0, 0, 0, 0, 738132, 738132
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, TAFLAGAM, 102640, 1955878, Total, 0, 0, 0, 0, 0, 0, 3702533, 3702533
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, MATENGLIANG, 102637, 1958387, Roads, 0, 0, 0, 0, 0, 0, 2847556, 2847556
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, MATENGLIANG, 102637, 1958387, Sanitation, 0, 0, 0, 0, 0, 0, 1298747, 1298747
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, MATENGLIANG, 102637, 1958387, Total, 0, 0, 0, 0, 0, 0, 4146303, 4146303
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, CHAGLONGAM, 102633, 1947531, Drinking water, 0, 0, 0, 0, 0, 0, 858770, 858770
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, CHAGLONGAM, 102633, 1947531, Land improvement, 0, 0, 0, 0, 0, 0, 927708, 927708
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, CHAGLONGAM, 102633, 1947531, Markets and fairs, 0, 0, 0, 0, 0, 0, 858770, 858770
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, CHAGLONGAM, 102633, 1947531, Roads, 0, 0, 0, 0, 0, 0, 618481, 618481
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, CHAGLONGAM, 102633, 1947531, Total, 0, 0, 0, 0, 0, 0, 3263729, 3263729
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, MAILIANG, 102636, 1955782, Land improvement, 0, 0, 0, 0, 0, 0, 923042, 923042
2019, ARUNACHAL PRADESH, 12, ANJAW, 572, CHONGLONGAM, 2780, MAILIANG, 102636, 1955782, Roads, 0, 0, 0, 0, 0, 0, 2411652, 2411652
